DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-17 01:00:00,0.0,0.0,0.0,6865510.409090909,23.81863296666667,21.467411366666667,0.0
2020-05-17 01:30:00,0.0,0.0,0.0,6865510.409090909,23.729334002083334,21.758879252083332,0.0
2020-05-17 02:00:00,0.0,0.0,0.0,6865510.409090909,23.491515966666668,21.347456800000003,0.0
2020-05-17 02:30:00,0.0,0.0,0.0,6865510.409090909,23.327013064285712,21.318911254761908,0.0
2020-05-17 03:00:00,0.0,0.0,0.0,6865510.409090909,23.2655935,21.48234653333333,0.0
2020-05-17 03:30:00,0.0,0.0,0.0,6865510.409090909,22.9469024,20.843098033333334,0.0
2020-05-17 04:00:00,0.0,0.0,0.0,6865510.409090909,22.8430349,20.820365333333335,0.0
2020-05-17 04:30:00,0.0,0.0,0.0,6865510.409090909,22.807070933333335,21.114963833333334,0.0
2020-05-17 05:00:00,0.0,0.0,0.0,6865510.409090909,22.570256669047616,20.880382640476192,0.0
2020-05-17 05:30:00,0.0,0.0,0.0,6865510.409090909,22.568543400000003,21.148310233333333,0.000166727441
2020-05-17 06:00:00,61.82264610454546,5.964082792272728,0.5515422078181818,6865510.96065909,22.743964700000003,21.5529429,0.00856716677666665
2020-05-17 06:30:00,667.2857142818182,64.69224837727272,15.227272727068181,6865525.636318182,22.817119399999996,22.243985100000003,0.0510427445
2020-05-17 07:00:00,1934.0182630227273,189.33413149545453,74.34334415500001,6865584.752454545,23.45174563333333,24.833251866666668,0.15171472629999994
2020-05-17 07:30:00,3569.924107113636,350.4611607181818,202.22321428181817,6865712.632318182,24.1201674047619,29.238762216666665,0.27219362340476183
2020-05-17 08:00:00,5114.964691522728,501.4793831227273,428.897321425,6865939.306454545,25.35428256666667,36.225345700000005,0.3811263406666666
2020-05-17 08:30:00,6541.251217545455,640.7438717499999,696.5081168863637,6866206.917204546,26.588579266666667,42.39118753333334,0.48939348933333326
2020-05-17 09:00:00,7099.4740259772725,695.1617694772727,1049.6546266136363,6866560.063727273,27.834565642857143,46.64692085714285,0.5088954443095238
2020-05-17 09:30:00,9338.41842540909,913.2622971000001,1436.219561659091,6866946.628681818,28.917361366666665,48.42279666666666,0.6996613666666667
2020-05-17 10:00:00,9765.511769295455,954.8078733795455,1919.234577909091,6867429.669659091,30.0587504,50.51098523333333,0.7355413066666667
2020-05-17 10:30:00,10856.085633409091,1059.6668019954545,2415.915178590909,6867926.346977273,30.6131633,53.0823387,0.7704953386666666
2020-05-17 11:00:00,11826.107548636362,1153.50259735,2959.2406655681816,6868469.649772728,31.347994033333336,57.74896563333333,0.9051463443333333
2020-05-17 11:30:00,11483.170048545455,1120.4214556386364,3556.9998646818185,6869066.693068182,32.422836235714286,62.47378658571429,0.9236832479999999
2020-05-17 12:00:00,9366.532467545454,915.4029220795454,4025.638798727273,6869536.047863636,32.74075836666667,55.597652233333335,0.7095201753333333
2020-05-17 12:30:00,9411.865665613637,919.3125405613637,4483.307629886363,6869993.716704546,33.37876246666667,56.486270366666666,0.7533974326666667
2020-05-17 13:00:00,6163.572646136364,603.3843749977273,4876.722402636364,6870387.131454546,33.4701833,48.599253266666665,0.4371350546666666
2020-05-17 13:30:00,9367.105519431818,915.00450485,5277.777191522728,6870788.186318181,33.88985582142857,53.15878377142857,0.6839873684761905
2020-05-17 14:00:00,7329.859983636365,716.9114853863637,5702.444399363636,6871212.853477273,34.39450183333334,51.5919048,0.5644755029999999
2020-05-17 14:30:00,6755.629464272728,661.0992288954545,5982.779626659091,6871493.188681818,34.08559903333334,46.270898466666665,0.4874585103333333
2020-05-17 15:00:00,8209.709415477273,803.3381087659092,6406.1546266136365,6871916.563727273,35.18112893333334,52.02174566666666,0.596938937
2020-05-17 15:30:00,6063.3762175227275,593.9446428568182,6763.69439925,6872274.103590909,34.797219885714284,46.40416057380952,0.4401066838571428
2020-05-17 16:00:00,5523.630140704545,541.346604440909,7033.983495704545,6872544.392522727,32.88472342857142,41.78613241190476,0.39589949919047607
2020-05-17 16:30:00,3977.782873409091,390.4887175318182,7254.907467499999,6872765.316590909,29.464696233333335,35.9405629,0.2745910703333333
2020-05-17 17:00:00,1853.548701340909,181.66452921363637,7396.512175272726,6872906.921318182,28.52369793333333,31.78848886666667,0.1290178604666666
2020-05-17 17:30:00,1122.3433441704547,109.12195616909091,7470.228896090909,6872980.638,27.16531953571429,28.697942214285717,0.0781178890238095
2020-05-17 18:00:00,224.15827922272726,21.650649350681817,7500.969967499999,6873011.379090909,26.245154833333338,25.8937613,0.0169966678966666
2020-05-17 18:30:00,0.0,0.0,7504.818181818182,6873015.2272727275,26.06885056666667,24.832388266666666,0.0004185602046233
2020-05-17 19:00:00,0.0,0.0,7504.818181818182,6873015.2272727275,25.922056066666666,24.032968133333334,0.0
2020-05-17 19:30:00,0.0,0.0,7504.818181818182,6873015.2272727275,25.86225411904762,24.11897716904762,0.0
2020-05-17 20:00:00,0.0,0.0,7504.818181818182,6873015.2272727275,25.586304766666665,24.077699866666663,0.0
2020-05-17 20:30:00,0.0,0.0,7504.818181818182,6873015.2272727275,25.288160233333336,23.959706633333333,0.0
2020-05-17 21:00:00,0.0,0.0,7504.818181818182,6873015.2272727275,23.943054233333335,22.83010663333333,0.0
2020-05-17 21:30:00,0.0,0.0,7504.818181818182,6873015.2272727275,21.401296145238092,20.402539464285717,0.0
2020-05-17 22:00:00,0.0,0.0,7504.818181818182,6873015.2272727275,21.2491801,20.480662,0.0
2020-05-17 22:30:00,0.0,0.0,7504.818181818182,6873015.2272727275,21.31516226666667,20.662270999999997,0.0
2020-05-17 23:00:00,0.0,0.0,7504.818181818182,6873015.2272727275,21.218553633333332,20.612990299999993,0.0
2020-05-17 23:30:00,0.0,0.0,7275.2564935,6873015.2272727275,21.241265142857145,20.597803990476187,0.0
2020-05-18 00:00:00,0.0,0.0,129.14204545454547,6873015.2272727275,21.0985637,20.537681,0.0
2020-05-18 00:30:00,0.0,0.0,0.0,6873015.2272727275,21.13966263333333,20.532311033333333,0.0
2020-05-18 01:00:00,0.0,0.0,0.0,6873015.2272727275,21.030228666666662,20.43313596666667,0.0
2020-05-18 01:30:00,0.0,0.0,0.0,6873015.2272727275,21.005423933333333,20.3850036,0.0
2020-05-18 02:00:00,0.0,0.0,0.0,6873015.2272727275,20.988286938095243,20.279324000000003,0.0
2020-05-18 02:30:00,0.0,0.0,0.0,6873015.2272727275,21.170928966666665,20.241332166666666,0.0
2020-05-18 03:00:00,0.0,0.0,0.0,6873015.2272727275,21.304719033333335,20.596249433333334,0.0
2020-05-18 03:30:00,0.0,0.0,0.0,6873015.2272727275,21.37977803333333,20.934495033333334,0.0
2020-05-18 04:00:00,0.0,0.0,0.0,6873015.2272727275,21.323361266666666,20.624028533333334,0.0
2020-05-18 04:30:00,0.0,0.0,0.0,6873015.2272727275,20.999245447619046,19.616609069047623,0.0
2020-05-18 05:00:00,0.0,0.0,0.0,6873015.2272727275,21.063954799999998,19.92219133333333,0.0
2020-05-18 05:30:00,0.0,0.0,0.0,6873015.2272727275,21.2298901,19.993327900000004,0.00025998283166665
2020-05-18 06:00:00,227.7637987022727,22.009293831568183,2.924107142909091,6873018.151431818,21.36993,20.573940933333333,0.01848048894666665
2020-05-18 06:30:00,946.245941575,91.90247565204544,30.517451298636367,6873045.74465909,21.64147654285715,21.839645152380953,0.0672531816238095
2020-05-18 07:00:00,2176.069399340909,213.27081980681817,101.98457791931818,6873117.211863636,22.016618966666666,24.22985836666667,0.1522878093333333
2020-05-18 07:30:00,2611.959415568182,256.28161526363635,239.29017857045454,6873254.517454546,22.902881866666664,28.710603799999998,0.18194145266666664
2020-05-18 08:00:00,1325.4833603863635,129.02715097499998,322.2142857159091,6873337.441545455,23.284754266666663,26.58468226666667,0.0863519911333333
2020-05-18 08:30:00,1873.1777596818183,183.60702110454545,400.14650973636367,6873415.373818181,23.527292083333336,27.214140800000003,0.12136817965476185
2020-05-18 09:00:00,1745.458198068182,171.06241883181818,490.8656655795454,6873506.093,23.7522909,27.6839681,0.1129216403333333
2020-05-18 09:30:00,1510.5154220227273,147.4426542159091,569.1594967545454,6873584.386772728,23.762074733333332,26.913840633333333,0.0978379261
2020-05-18 10:00:00,1982.0081168636364,194.2984577931818,650.8181818227272,6873666.045477273,23.856505300000002,27.026746600000003,0.1275299110333333
2020-05-18 10:30:00,4423.9728084318185,433.9682629863637,792.381087665909,6873807.608340909,24.165744511904762,30.899512230952375,0.2916398375
2020-05-18 11:00:00,6765.4931006590905,662.6328327954545,1080.4103084522726,6874095.637568181,24.999695866666663,38.54485176666667,0.45982763633333334
2020-05-18 11:30:00,5699.419642931818,558.5415990272727,1382.8356330909091,6874398.062931818,25.252416966666665,38.26967063333333,0.38317412399999995
2020-05-18 12:00:00,8382.840097409091,820.3033685090909,1729.2922077954545,6874744.519477272,26.0085663,43.75891126666667,0.5827640796666667
2020-05-18 12:30:00,8213.225649340908,803.7884740227273,2136.8384740681818,6875152.065704545,26.886475666666666,45.01574603333333,0.5721867843333333
2020-05-18 13:00:00,8944.61120140909,874.6635551931818,2543.1392045454545,6875558.366477273,27.07106477380952,44.43341395476191,0.6450983244761905
2020-05-18 13:30:00,12096.071022727272,1180.0456168863639,3062.247970772727,6876077.47525,27.61657606666666,51.21630653333333,0.8891637239999999
2020-05-18 14:00:00,7275.42613625,711.7207386250001,3584.4756493636364,6876599.7029090915,28.042543566666666,48.22604486666666,0.5338450563333333
2020-05-18 14:30:00,6462.629870090908,633.0550324681817,3882.941558454545,6876898.168818181,27.304002833333335,39.13738503333334,0.4460716296666666
2020-05-18 15:00:00,7872.612418818182,770.6218749977272,4234.336038954545,6877249.563318182,27.25905566666667,42.38562086666667,0.551828111
2020-05-18 15:30:00,7278.812905840909,712.7137581227273,4611.367694772727,6877626.594999999,27.691209909523813,43.43886709047619,0.510625053
2020-05-18 16:00:00,5083.381087681818,498.56241882954544,4920.2179382272725,6877935.445295455,27.65147186666666,39.18953366666666,0.3560807726666667
2020-05-18 16:30:00,3300.911120090909,324.19131493863637,5120.681412340909,6878135.908681817,27.13984993333333,33.706962266666665,0.226999085
2020-05-18 17:00:00,1941.3384740000001,190.1809659068182,5247.624594136364,6878262.851886364,26.529050633333334,30.034461433333334,0.1301245434333333
2020-05-18 17:30:00,940.7025162181817,91.36006493636364,5317.498376636364,6878332.725636363,25.89616547857143,27.15344671190476,0.06427340750714285
2020-05-18 18:00:00,295.56737012727274,28.56603084409091,5346.611201272727,6878361.8385,25.11190703333333,24.879422033333334,0.0223487602066666
2020-05-18 18:30:00,0.40625,0.03920454545454546,5351.727272727273,6878366.954545454,24.687668933333335,23.520196533333333,0.0009590499290333
2020-05-18 19:00:00,0.0,0.0,5351.727272727273,6878366.954545454,24.519846566666665,23.1415456,0.0
2020-05-18 19:30:00,0.0,0.0,5351.727272727273,6878366.954545454,24.439370766666663,23.012244666666668,0.0
2020-05-18 20:00:00,0.0,0.0,5351.727272727273,6878366.954545454,24.253764416666666,22.269561569047617,0.0
2020-05-18 20:30:00,0.0,0.0,5351.727272727273,6878366.954545454,23.974802566666668,21.836028,0.0
2020-05-18 21:00:00,0.0,0.0,5351.727272727273,6878366.954545454,23.6796875,21.544791699999998,0.0
2020-05-18 21:30:00,0.0,0.0,5351.727272727273,6878366.954545454,23.47425536666666,21.3291992,0.0
2020-05-18 22:00:00,0.0,0.0,5351.727272727273,6878366.954545454,23.001082004761905,20.83666257142857,0.0
2020-05-18 22:30:00,0.0,0.0,5351.727272727273,6878366.954545454,22.832996700000002,20.72998866666667,0.0
2020-05-18 23:00:00,0.0,0.0,5351.727272727273,6878366.954545454,22.822070333333336,20.977634666666667,0.0
2020-05-18 23:30:00,0.0,0.0,5150.25974025,6878366.954545454,22.685790066666662,20.727378333333334,0.0
2020-05-19 00:00:00,0.0,0.0,149.33563311818182,6878366.954545454,22.57999017142857,20.569891252380955,0.0
2020-05-19 00:30:00,0.0,0.0,0.0,6878366.954545454,22.55963343333333,20.4864308,0.0
2020-05-19 01:00:00,0.0,0.0,0.0,6878366.954545454,22.610341433333332,20.606894033333333,0.0
2020-05-19 01:30:00,0.0,0.0,0.0,6878366.954545454,22.6476308,20.71123973333333,0.0
2020-05-19 02:00:00,0.0,0.0,0.0,6878366.954545454,22.786668392857145,20.76091389285714,0.0
2020-05-19 02:30:00,0.0,0.0,0.0,6878366.954545454,22.903824933333333,20.8303467,0.0
2020-05-19 03:00:00,0.0,0.0,0.0,6878366.954545454,22.97787273333333,20.81694236666667,0.0
2020-05-19 03:30:00,0.0,0.0,0.0,6878366.954545454,23.0585287,20.810248933333334,0.0
2020-05-19 04:00:00,0.0,0.0,0.0,6878366.954545454,23.13747802619048,20.81207800714286,0.0
2020-05-19 04:30:00,0.0,0.0,0.0,6878366.954545454,23.24378053333333,20.9328767,0.0
2020-05-19 05:00:00,0.0,0.0,0.0,6878366.954545454,23.3471324,21.235862266666665,0.0
2020-05-19 05:30:00,0.0,0.0,0.0,6878366.954545454,23.1700561,21.069464133333334,0.0001591589084333
2020-05-19 06:00:00,48.06087662090909,4.637581168977273,0.5097402597272727,6878367.464272727,23.312933307142856,22.131111347619047,0.00700543712999995
2020-05-19 06:30:00,449.5698051931818,43.62435064977272,8.137175324931817,6878375.09175,23.507515466666668,22.759406533333333,0.029701157833333297
2020-05-19 07:00:00,2553.054383136364,250.41789772954547,83.11404220886365,6878450.068590909,24.269953466666664,26.005037499999997,0.1797595415
2020-05-19 07:30:00,2966.6964285909094,291.14066558636364,215.24675324772727,6878582.201340908,24.927086499999998,30.34389136666666,0.2118853093333333
2020-05-19 08:00:00,2276.8007305454544,223.21383928636362,342.95941558409095,6878709.913931818,25.184084597619048,30.44487158809524,0.1626515485095238
2020-05-19 08:30:00,4104.657467545455,402.96387987045455,508.0251623431818,6878874.979704546,25.703366100000004,34.3941132,0.2856519236666667
2020-05-19 09:00:00,5869.526379863637,575.1536525931818,737.6590909113637,6879104.613659091,26.308527533333333,38.24753109999999,0.4055050573333333
2020-05-19 09:30:00,7673.122970750001,750.9913149363637,1089.840097368182,6879456.794704545,27.421201600000003,45.93541153333334,0.5863290519999999
2020-05-19 10:00:00,7151.779626636364,700.0155844113638,1430.4732143181818,6879797.427727273,27.659087066666668,43.100024619047616,0.5423297720238096
2020-05-19 10:30:00,7661.97443184091,749.4464691590908,1805.2443181590909,6880172.198886364,27.853333500000005,44.129383433333345,0.5562976986666666
2020-05-19 11:00:00,8790.51217540909,859.0398133022727,2236.299107159091,6880603.253636364,28.339033966666666,47.84973533333333,0.656237066
2020-05-19 11:30:00,4776.795928068182,468.71363635795456,2578.6089014488634,6880945.563380681,28.277099989583334,41.769213609375,0.340257288125
2020-05-19 12:00:00,7681.025094704545,751.7075757534092,3106.014204517046,6881472.968721591,29.058564947916665,45.945571546874994,0.5677263406249999
2020-05-19 12:30:00,10657.84848484091,1041.1481060590909,3597.511363636364,6881964.465909091,29.79805053333333,50.243074899999996,0.787080141
2020-05-19 13:00:00,8759.725649795455,856.7331168863636,4025.062094181818,6882392.016613636,30.0070263,50.654200366666664,0.624649074
2020-05-19 13:30:00,8843.03733765909,865.0810470795454,4426.683035727273,6882793.637568181,29.794315633333333,46.32468883333334,0.6259760716666667
2020-05-19 14:00:00,9283.903814931818,907.9838474000001,4888.457386386364,6883255.411909091,30.011570078571427,49.3225923,0.6636117408809523
